BestPriceMatch,Time,Id,FirstId,LastId,BuyerMaker,Price,Quantity
True,2020-07-18 03:01:26.014,163459164,182262244,182262244,True,0.02548100,6.07300000
True,2020-07-18 03:01:27.052,163459165,182262245,182262245,True,0.02548100,5.00000000
True,2020-07-18 03:01:27.356,163459166,182262246,182262246,True,0.02548100,5.00000000
True,2020-07-18 03:01:27.464,163459167,182262247,182262247,True,0.02548100,1.92400000
True,2020-07-18 03:01:30.221,163459168,182262248,182262248,True,0.02548100,0.07600000
True,2020-07-18 03:01:30.313,163459169,182262249,182262249,True,0.02548100,21.35900000
True,2020-07-18 03:01:30.413,163459170,182262250,182262250,True,0.02548100,0.33900000
True,2020-07-18 03:01:30.422,163459171,182262251,182262251,True,0.02547800,0.33900000
True,2020-07-18 03:01:30.425,163459172,182262252,182262252,False,0.02548100,0.01900000
True,2020-07-18 03:01:30.425,163459173,182262253,182262254,False,0.02548200,1.74600000
True,2020-07-18 03:01:30.535,163459174,182262255,182262255,False,0.02548200,0.04500000
True,2020-07-18 03:01:30.633,163459175,182262256,182262256,False,0.02548300,0.42100000
True,2020-07-18 03:01:30.762,163459176,182262257,182262257,False,0.02548300,0.42200000
True,2020-07-18 03:01:30.855,163459177,182262258,182262258,False,0.02548200,0.11800000
True,2020-07-18 03:01:30.961,163459178,182262259,182262259,False,0.02548200,0.23200000
True,2020-07-18 03:01:31.065,163459179,182262260,182262260,False,0.02548200,0.21300000
True,2020-07-18 03:01:31.170,163459180,182262261,182262261,False,0.02548300,1.86100000
True,2020-07-18 03:01:31.265,163459181,182262262,182262262,False,0.02548300,2.00100000
True,2020-07-18 03:01:31.379,163459182,182262263,182262263,False,0.02548300,0.63700000
True,2020-07-18 03:01:39.532,163459183,182262264,182262264,True,0.02547800,1.27800000
True,2020-07-18 03:01:39.682,163459184,182262265,182262265,True,0.02547800,0.34700000
True,2020-07-18 03:01:40.614,163459185,182262266,182262266,True,0.02547800,0.34600000
True,2020-07-18 03:01:48.135,163459186,182262267,182262267,True,0.02547700,0.05900000
True,2020-07-18 03:01:48.496,163459187,182262268,182262270,False,0.02548100,0.70900000
True,2020-07-18 03:01:48.496,163459188,182262271,182262271,False,0.02548300,0.73300000
True,2020-07-18 03:01:53.979,163459189,182262272,182262272,True,0.02547800,0.39900000
True,2020-07-18 03:01:54.095,163459190,182262273,182262273,True,0.02547700,0.77800000
True,2020-07-18 03:01:55.145,163459191,182262274,182262274,True,0.02547700,0.48000000
True,2020-07-18 03:02:01.878,163459192,182262275,182262275,False,0.02548100,0.28900000
True,2020-07-18 03:02:11.888,163459193,182262276,182262276,True,0.02547700,0.29400000
True,2020-07-18 03:02:12.203,163459194,182262277,182262277,True,0.02547800,0.22700000
True,2020-07-18 03:02:12.511,163459195,182262278,182262278,True,0.02547700,0.50500000
True,2020-07-18 03:02:15.977,163459196,182262279,182262279,True,0.02547700,0.01100000
True,2020-07-18 03:02:16.652,163459197,182262280,182262280,True,0.02547700,2.95600000
True,2020-07-18 03:02:17.188,163459198,182262281,182262281,True,0.02547700,4.73500000
True,2020-07-18 03:02:17.791,163459199,182262282,182262282,True,0.02547700,0.01000000
True,2020-07-18 03:02:18.339,163459200,182262283,182262285,False,0.02548100,3.25700000
True,2020-07-18 03:02:18.339,163459201,182262286,182262287,False,0.02548200,2.74300000
True,2020-07-18 03:02:18.356,163459202,182262288,182262289,True,0.02547700,5.99700000
True,2020-07-18 03:02:18.425,163459203,182262290,182262290,False,0.02548100,0.34900000
True,2020-07-18 03:02:18.425,163459204,182262291,182262291,False,0.02548200,5.28000000
True,2020-07-18 03:02:18.425,163459205,182262292,182262292,False,0.02548300,0.35800000
True,2020-07-18 03:02:18.519,163459206,182262293,182262293,True,0.02547800,0.23000000
True,2020-07-18 03:02:18.519,163459207,182262294,182262294,True,0.02547700,0.82200000
True,2020-07-18 03:02:18.649,163459208,182262295,182262295,False,0.02548100,0.11700000
True,2020-07-18 03:02:19.025,163459209,182262296,182262296,True,0.02547700,0.23600000
True,2020-07-18 03:02:19.271,163459210,182262297,182262297,True,0.02547700,11.26500000
True,2020-07-18 03:02:19.546,163459211,182262298,182262298,True,0.02547700,0.42600000
True,2020-07-18 03:02:20.460,163459212,182262299,182262299,True,0.02547700,4.68200000
True,2020-07-18 03:02:21.946,163459213,182262300,182262300,True,0.02547700,0.38900000
True,2020-07-18 03:02:24.730,163459214,182262301,182262301,True,0.02547700,0.01000000
True,2020-07-18 03:02:25.605,163459215,182262302,182262302,False,0.02547900,0.23200000
True,2020-07-18 03:02:25.605,163459216,182262303,182262303,False,0.02548000,0.23200000
True,2020-07-18 03:02:25.605,163459217,182262304,182262304,False,0.02548200,0.13300000
True,2020-07-18 03:02:25.605,163459218,182262305,182262305,False,0.02548300,7.00300000
True,2020-07-18 03:02:25.911,163459219,182262306,182262306,True,0.02547800,0.00700000
True,2020-07-18 03:02:25.911,163459220,182262307,182262307,True,0.02547700,0.00400000
True,2020-07-18 03:02:26.088,163459221,182262308,182262308,True,0.02547900,0.28500000
True,2020-07-18 03:02:27.494,163459222,182262309,182262309,False,0.02547900,0.17300000
True,2020-07-18 03:02:27.494,163459223,182262310,182262310,False,0.02548000,0.16200000
True,2020-07-18 03:02:27.494,163459224,182262311,182262311,False,0.02548300,0.29600000
True,2020-07-18 03:02:27.498,163459225,182262312,182262312,False,0.02548300,2.30900000
True,2020-07-18 03:02:27.506,163459226,182262313,182262313,False,0.02548300,0.74600000
True,2020-07-18 03:02:33.662,163459227,182262314,182262314,True,0.02547800,0.00700000
True,2020-07-18 03:02:33.662,163459228,182262315,182262315,True,0.02547700,0.34100000
True,2020-07-18 03:02:33.662,163459229,182262316,182262316,True,0.02547600,0.28800000
True,2020-07-18 03:02:33.662,163459230,182262317,182262318,True,0.02547500,1.60400000
True,2020-07-18 03:02:34.666,163459231,182262319,182262319,False,0.02547900,0.00600000
True,2020-07-18 03:02:34.764,163459232,182262320,182262320,False,0.02547900,6.99400000
True,2020-07-18 03:02:35.203,163459233,182262321,182262321,True,0.02547600,21.29900000
True,2020-07-18 03:02:35.237,163459234,182262322,182262323,True,0.02547600,2.04400000
True,2020-07-18 03:02:35.308,163459235,182262324,182262324,True,0.02547300,1.76500000
True,2020-07-18 03:02:35.324,163459236,182262325,182262326,True,0.02547200,0.56800000
True,2020-07-18 03:02:35.520,163459237,182262327,182262327,True,0.02547100,0.60100000
True,2020-07-18 03:02:36.163,163459238,182262328,182262329,False,0.02547100,7.34100000
True,2020-07-18 03:02:36.392,163459239,182262330,182262331,True,0.02547000,0.64500000
True,2020-07-18 03:02:36.407,163459240,182262332,182262332,True,0.02547000,4.75900000
True,2020-07-18 03:02:36.592,163459241,182262333,182262333,True,0.02547000,0.54300000
True,2020-07-18 03:02:36.808,163459242,182262334,182262334,True,0.02547000,2.00000000
True,2020-07-18 03:02:36.917,163459243,182262335,182262335,True,0.02546700,2.00000000
True,2020-07-18 03:02:37.013,163459244,182262336,182262336,True,0.02546800,2.00000000
True,2020-07-18 03:02:37.125,163459245,182262337,182262337,True,0.02546800,2.00000000
True,2020-07-18 03:02:37.235,163459246,182262338,182262338,True,0.02546800,2.83200000
True,2020-07-18 03:02:37.337,163459247,182262339,182262339,True,0.02546800,0.54400000
True,2020-07-18 03:02:37.861,163459248,182262340,182262340,True,0.02546800,0.45700000
True,2020-07-18 03:02:37.964,163459249,182262341,182262341,True,0.02546800,1.38900000
True,2020-07-18 03:02:38.564,163459250,182262342,182262342,False,0.02546900,0.31700000
True,2020-07-18 03:02:40.394,163459251,182262343,182262343,True,0.02546800,0.00400000
True,2020-07-18 03:02:40.633,163459252,182262344,182262344,False,0.02546900,0.30300000
True,2020-07-18 03:02:40.633,163459253,182262345,182262346,False,0.02547100,1.13900000
True,2020-07-18 03:02:40.633,163459254,182262347,182262347,False,0.02547200,1.56100000
True,2020-07-18 03:02:41.003,163459255,182262348,182262349,False,0.02547000,10.13400000
True,2020-07-18 03:02:44.772,163459256,182262350,182262350,True,0.02546800,11.38700000
True,2020-07-18 03:02:44.889,163459257,182262351,182262351,True,0.02546800,3.38700000
True,2020-07-18 03:02:44.978,163459258,182262352,182262352,True,0.02546800,0.11300000
True,2020-07-18 03:02:47.914,163459259,182262353,182262353,True,0.02546800,5.50000000
True,2020-07-18 03:02:48.016,163459260,182262354,182262354,True,0.02546800,3.50000000
True,2020-07-18 03:02:48.117,163459261,182262355,182262355,True,0.02546800,3.50000000
True,2020-07-18 03:02:48.222,163459262,182262356,182262356,True,0.02546800,3.50000000
True,2020-07-18 03:02:48.316,163459263,182262357,182262357,True,0.02546800,3.50000000
True,2020-07-18 03:02:48.436,163459264,182262358,182262358,True,0.02546800,3.50000000
True,2020-07-18 03:02:48.646,163459265,182262359,182262359,True,0.02546800,0.88700000
True,2020-07-18 03:02:48.967,163459266,182262360,182262360,True,0.02546800,4.00000000
True,2020-07-18 03:02:48.977,163459267,182262361,182262361,True,0.02546800,0.45100000
True,2020-07-18 03:02:50.935,163459268,182262362,182262362,True,0.02546800,0.53100000
True,2020-07-18 03:02:51.149,163459269,182262363,182262363,True,0.02546800,0.45500000
True,2020-07-18 03:02:51.249,163459270,182262364,182262364,True,0.02546800,0.50400000
True,2020-07-18 03:02:51.351,163459271,182262365,182262365,True,0.02546800,0.46500000
True,2020-07-18 03:02:54.855,163459272,182262366,182262366,True,0.02546800,0.51100000
True,2020-07-18 03:02:54.954,163459273,182262367,182262367,True,0.02546800,0.08500000
True,2020-07-18 03:02:55.274,163459274,182262368,182262368,True,0.02546800,0.53600000
True,2020-07-18 03:02:56.084,163459275,182262369,182262369,True,0.02546800,9.30800000
True,2020-07-18 03:02:57.714,163459276,182262370,182262370,False,0.02546900,0.04500000
True,2020-07-18 03:02:57.929,163459277,182262371,182262371,True,0.02546800,0.48500000
True,2020-07-18 03:03:00.208,163459278,182262372,182262372,True,0.02546800,0.29600000
True,2020-07-18 03:03:00.510,163459279,182262373,182262373,False,0.02546900,0.04300000
True,2020-07-18 03:03:02.759,163459280,182262374,182262374,False,0.02546900,0.00600000
True,2020-07-18 03:03:08.015,163459281,182262375,182262375,True,0.02546800,6.37300000
True,2020-07-18 03:03:08.111,163459282,182262376,182262376,True,0.02546800,21.27500000
True,2020-07-18 03:03:08.214,163459283,182262377,182262377,True,0.02546800,0.48700000
True,2020-07-18 03:03:08.848,163459284,182262378,182262378,True,0.02546800,0.21900000
True,2020-07-18 03:03:10.080,163459285,182262379,182262379,False,0.02546900,0.44200000
True,2020-07-18 03:03:14.437,163459286,182262380,182262380,True,0.02546800,2.01900000
True,2020-07-18 03:03:14.537,163459287,182262381,182262381,True,0.02546800,20.36500000
True,2020-07-18 03:03:14.680,163459288,182262382,182262382,True,0.02546800,3.63500000
True,2020-07-18 03:03:14.750,163459289,182262383,182262383,True,0.02546800,15.79800000
True,2020-07-18 03:03:14.857,163459290,182262384,182262384,True,0.02546800,0.21400000
True,2020-07-18 03:03:18.591,163459291,182262385,182262385,False,0.02546900,0.02000000
True,2020-07-18 03:03:18.679,163459292,182262386,182262387,True,0.02546800,8.70000000
True,2020-07-18 03:03:18.785,163459293,182262388,182262389,True,0.02546800,1.25000000
True,2020-07-18 03:03:19.229,163459294,182262390,182262390,True,0.02546800,5.00000000
True,2020-07-18 03:03:19.320,163459295,182262391,182262391,True,0.02546800,8.20300000
True,2020-07-18 03:03:19.429,163459296,182262392,182262392,True,0.02546700,1.74700000
True,2020-07-18 03:03:19.535,163459297,182262393,182262393,True,0.02546700,3.25300000
True,2020-07-18 03:03:19.865,163459298,182262394,182262394,True,0.02546700,5.57500000
True,2020-07-18 03:03:21.131,163459299,182262395,182262395,True,0.02546700,0.21800000
True,2020-07-18 03:03:21.440,163459300,182262396,182262397,True,0.02546700,16.25200000
True,2020-07-18 03:03:22.319,163459301,182262398,182262398,True,0.02546600,8.43600000
True,2020-07-18 03:03:24.204,163459302,182262399,182262399,False,0.02546900,0.04100000
True,2020-07-18 03:03:25.001,163459303,182262400,182262400,True,0.02546600,0.74500000
True,2020-07-18 03:03:25.002,163459304,182262401,182262401,True,0.02546600,3.73300000
True,2020-07-18 03:03:25.079,163459305,182262402,182262402,True,0.02546600,0.18600000
True,2020-07-18 03:03:26.104,163459306,182262403,182262403,True,0.02546800,0.16700000
True,2020-07-18 03:03:29.520,163459307,182262404,182262404,False,0.02546900,0.14500000
True,2020-07-18 03:03:34.302,163459308,182262405,182262405,True,0.02546800,5.92100000
True,2020-07-18 03:03:34.357,163459309,182262406,182262406,True,0.02546800,0.74900000
True,2020-07-18 03:03:34.409,163459310,182262407,182262407,True,0.02546800,3.77400000
True,2020-07-18 03:03:34.520,163459311,182262408,182262408,True,0.02546800,0.20700000
True,2020-07-18 03:03:34.734,163459312,182262409,182262409,False,0.02546800,0.03400000
True,2020-07-18 03:03:35.703,163459313,182262410,182262410,False,0.02546800,0.26700000
True,2020-07-18 03:03:36.391,163459314,182262411,182262411,True,0.02546700,0.43200000
True,2020-07-18 03:03:36.599,163459315,182262412,182262412,True,0.02546700,5.98800000
True,2020-07-18 03:03:36.701,163459316,182262413,182262413,True,0.02546700,1.29200000
True,2020-07-18 03:03:41.217,163459317,182262414,182262414,True,0.02546700,18.89500000
True,2020-07-18 03:03:41.319,163459318,182262415,182262415,True,0.02546700,0.49900000
True,2020-07-18 03:03:41.593,163459319,182262416,182262416,False,0.02546800,0.28000000
True,2020-07-18 03:03:41.593,163459320,182262417,182262418,False,0.02546900,2.31600000
True,2020-07-18 03:03:41.643,163459321,182262419,182262419,True,0.02546700,1.37200000
True,2020-07-18 03:03:46.091,163459322,182262420,182262420,True,0.02546900,0.01900000
True,2020-07-18 03:03:47.128,163459323,182262421,182262421,True,0.02546900,0.30700000
True,2020-07-18 03:03:47.728,163459324,182262422,182262422,True,0.02546900,0.69700000
True,2020-07-18 03:03:53.147,163459325,182262423,182262423,True,0.02546900,0.01400000
True,2020-07-18 03:03:53.149,163459326,182262424,182262424,True,0.02546900,0.01400000
True,2020-07-18 03:03:54.620,163459327,182262425,182262425,False,0.02547000,0.10800000
True,2020-07-18 03:03:55.047,163459328,182262426,182262426,True,0.02546900,0.31700000
True,2020-07-18 03:03:56.875,163459329,182262427,182262427,False,0.02547200,1.63700000
True,2020-07-18 03:03:57.237,163459330,182262428,182262428,True,0.02547000,0.19800000
True,2020-07-18 03:03:57.338,163459331,182262429,182262429,True,0.02547000,0.19800000
True,2020-07-18 03:03:57.447,163459332,182262430,182262430,True,0.02547000,0.53600000
True,2020-07-18 03:03:57.552,163459333,182262431,182262431,True,0.02547000,2.12300000
True,2020-07-18 03:04:00.681,163459334,182262432,182262432,True,0.02547000,0.06400000
True,2020-07-18 03:04:00.964,163459335,182262433,182262433,True,0.02547000,0.23400000
True,2020-07-18 03:04:04.141,163459336,182262434,182262434,True,0.02547000,0.00400000
True,2020-07-18 03:04:04.141,163459337,182262435,182262435,True,0.02546900,2.21600000
True,2020-07-18 03:04:07.144,163459338,182262436,182262436,True,0.02546800,0.43800000
True,2020-07-18 03:04:07.144,163459339,182262437,182262437,True,0.02546700,0.08900000
True,2020-07-18 03:04:08.654,163459340,182262438,182262438,False,0.02546900,2.11400000
True,2020-07-18 03:04:11.222,163459341,182262439,182262439,False,0.02546900,0.01900000
True,2020-07-18 03:04:11.262,163459342,182262440,182262441,False,0.02547000,0.07200000
True,2020-07-18 03:04:11.528,163459343,182262442,182262442,False,0.02547200,0.52900000
True,2020-07-18 03:04:11.591,163459344,182262443,182262443,True,0.02547100,0.05700000
True,2020-07-18 03:04:13.799,163459345,182262444,182262444,True,0.02547100,0.06000000
True,2020-07-18 03:04:13.799,163459346,182262445,182262445,True,0.02547000,0.01800000
True,2020-07-18 03:04:18.487,163459347,182262446,182262446,True,0.02547000,0.00100000
True,2020-07-18 03:04:18.487,163459348,182262447,182262447,True,0.02546800,0.11600000
True,2020-07-18 03:04:18.508,163459349,182262448,182262448,False,0.02546800,0.11600000
True,2020-07-18 03:04:18.619,163459350,182262449,182262449,False,0.02547000,2.15300000
True,2020-07-18 03:04:18.656,163459351,182262450,182262450,False,0.02547100,0.08700000
True,2020-07-18 03:04:20.454,163459352,182262451,182262452,True,0.02546700,1.94500000
True,2020-07-18 03:04:34.748,163459353,182262453,182262453,False,0.02547100,0.13800000
True,2020-07-18 03:04:35.353,163459354,182262454,182262454,True,0.02546800,0.02100000
True,2020-07-18 03:04:37.160,163459355,182262455,182262455,True,0.02546800,1.05600000
True,2020-07-18 03:04:37.347,163459356,182262456,182262456,True,0.02546800,0.02400000
True,2020-07-18 03:04:37.497,163459357,182262457,182262457,False,0.02547100,0.04900000
True,2020-07-18 03:04:39.385,163459358,182262458,182262458,True,0.02546800,0.51400000
True,2020-07-18 03:04:45.458,163459359,182262459,182262459,False,0.02547100,0.58200000
True,2020-07-18 03:04:46.223,163459360,182262460,182262460,False,0.02547100,1.11600000
True,2020-07-18 03:04:49.811,163459361,182262461,182262462,False,0.02547100,1.04000000
True,2020-07-18 03:04:51.246,163459362,182262463,182262464,True,0.02547000,12.87400000
True,2020-07-18 03:04:55.450,163459363,182262465,182262465,False,0.02547100,0.00100000
True,2020-07-18 03:04:55.450,163459364,182262466,182262466,False,0.02547200,1.00000000
True,2020-07-18 03:04:55.450,163459365,182262467,182262468,False,0.02547700,24.23900000
True,2020-07-18 03:04:55.450,163459366,182262469,182262469,False,0.02548000,8.59000000
True,2020-07-18 03:04:55.450,163459367,182262470,182262472,False,0.02548100,17.61700000
True,2020-07-18 03:05:00.324,163459368,182262473,182262473,True,0.02547400,0.16700000
True,2020-07-18 03:05:07.687,163459369,182262474,182262474,False,0.02547200,0.06400000
True,2020-07-18 03:05:07.775,163459370,182262475,182262475,False,0.02547200,17.12800000
True,2020-07-18 03:05:14.527,163459371,182262476,182262476,False,0.02547200,1.17700000
True,2020-07-18 03:05:17.543,163459372,182262477,182262477,True,0.02547100,0.00900000
True,2020-07-18 03:05:17.692,163459373,182262478,182262478,True,0.02546900,0.42200000
True,2020-07-18 03:05:18.701,163459374,182262479,182262479,False,0.02547200,0.02900000
True,2020-07-18 03:05:18.855,163459375,182262480,182262480,False,0.02547200,0.94100000
True,2020-07-18 03:05:19.883,163459376,182262481,182262481,False,0.02547200,0.00600000
True,2020-07-18 03:05:29.737,163459377,182262482,182262482,False,0.02547200,0.11000000
True,2020-07-18 03:05:29.838,163459378,182262483,182262483,False,0.02547200,0.30900000
True,2020-07-18 03:05:29.946,163459379,182262484,182262484,False,0.02547200,0.56700000
True,2020-07-18 03:05:35.678,163459380,182262485,182262485,False,0.02547200,0.43000000
True,2020-07-18 03:05:38.218,163459381,182262486,182262486,False,0.02547200,0.01400000
True,2020-07-18 03:05:40.047,163459382,182262487,182262487,False,0.02547200,0.00700000
True,2020-07-18 03:05:44.409,163459383,182262488,182262490,True,0.02547000,0.62400000
True,2020-07-18 03:05:44.409,163459384,182262491,182262492,True,0.02546900,3.17700000
True,2020-07-18 03:05:45.822,163459385,182262493,182262493,False,0.02547000,2.29200000
True,2020-07-18 03:05:46.580,163459386,182262494,182262494,True,0.02546800,4.90300000
True,2020-07-18 03:05:46.681,163459387,182262495,182262495,True,0.02546800,0.60100000
True,2020-07-18 03:05:48.751,163459388,182262496,182262496,False,0.02547000,0.04200000
True,2020-07-18 03:05:53.736,163459389,182262497,182262497,True,0.02546800,10.00000000
True,2020-07-18 03:05:54.124,163459390,182262498,182262498,True,0.02546800,5.09900000
True,2020-07-18 03:06:00.525,163459391,182262499,182262499,False,0.02546900,0.27500000
True,2020-07-18 03:06:00.525,163459392,182262500,182262500,False,0.02547000,0.72400000
True,2020-07-18 03:06:00.657,163459393,182262501,182262501,True,0.02546700,0.06400000
True,2020-07-18 03:06:03.016,163459394,182262502,182262502,True,0.02546700,1.94100000
True,2020-07-18 03:06:04.619,163459395,182262503,182262503,False,0.02546900,0.15000000
True,2020-07-18 03:06:04.747,163459396,182262504,182262504,True,0.02546700,0.29800000
True,2020-07-18 03:06:06.044,163459397,182262505,182262505,False,0.02546900,0.10500000
True,2020-07-18 03:06:06.044,163459398,182262506,182262506,False,0.02547000,0.39500000
True,2020-07-18 03:06:07.915,163459399,182262507,182262507,False,0.02546900,0.23600000
True,2020-07-18 03:06:07.915,163459400,182262508,182262508,False,0.02547000,5.24300000
True,2020-07-18 03:06:08.755,163459401,182262509,182262509,True,0.02546700,0.03700000
True,2020-07-18 03:06:11.263,163459402,182262510,182262510,True,0.02546700,0.22700000
True,2020-07-18 03:06:11.652,163459403,182262511,182262511,False,0.02546900,0.23900000
True,2020-07-18 03:06:11.652,163459404,182262512,182262512,False,0.02547000,5.22800000
True,2020-07-18 03:06:12.190,163459405,182262513,182262513,False,0.02546900,0.00700000
True,2020-07-18 03:06:13.115,163459406,182262514,182262514,True,0.02546700,8.87700000
True,2020-07-18 03:06:20.504,163459407,182262515,182262516,True,0.02546600,12.56500000
True,2020-07-18 03:06:24.642,163459408,182262517,182262517,True,0.02546600,0.02200000
True,2020-07-18 03:06:24.704,163459409,182262518,182262518,True,0.02546600,9.60300000
True,2020-07-18 03:06:25.470,163459410,182262519,182262519,True,0.02546600,0.13200000
True,2020-07-18 03:06:28.514,163459411,182262520,182262520,True,0.02546600,0.60400000
True,2020-07-18 03:06:29.222,163459412,182262521,182262521,False,0.02546800,0.21800000
True,2020-07-18 03:06:32.414,163459413,182262522,182262522,True,0.02546700,0.51000000
True,2020-07-18 03:06:36.195,163459414,182262523,182262523,True,0.02546700,0.49300000
True,2020-07-18 03:06:36.297,163459415,182262524,182262524,True,0.02546700,0.47700000
True,2020-07-18 03:06:36.407,163459416,182262525,182262525,True,0.02546700,0.45700000
True,2020-07-18 03:06:36.515,163459417,182262526,182262526,True,0.02546700,0.43700000
True,2020-07-18 03:06:36.625,163459418,182262527,182262527,True,0.02546700,0.41800000
True,2020-07-18 03:06:36.643,163459419,182262528,182262528,True,0.02546700,0.40000000
True,2020-07-18 03:06:36.643,163459420,182262529,182262529,True,0.02546600,6.79900000
True,2020-07-18 03:06:37.239,163459421,182262530,182262530,False,0.02546900,0.01400000
True,2020-07-18 03:06:38.870,163459422,182262531,182262531,True,0.02546700,0.38300000
True,2020-07-18 03:06:38.870,163459423,182262532,182262532,True,0.02546600,9.81400000
True,2020-07-18 03:06:41.389,163459424,182262533,182262533,True,0.02546700,0.12300000
True,2020-07-18 03:06:43.686,163459425,182262534,182262534,True,0.02546700,0.24400000
True,2020-07-18 03:06:43.686,163459426,182262535,182262535,True,0.02546600,0.04600000
True,2020-07-18 03:06:45.133,163459427,182262536,182262536,False,0.02546900,0.00400000
True,2020-07-18 03:06:48.904,163459428,182262537,182262537,False,0.02546900,0.00100000
True,2020-07-18 03:06:48.904,163459429,182262538,182262538,False,0.02547000,0.28800000
True,2020-07-18 03:06:48.923,163459430,182262539,182262539,False,0.02547000,0.42500000
True,2020-07-18 03:06:49.240,163459431,182262540,182262540,False,0.02547000,1.08800000
True,2020-07-18 03:06:49.471,163459432,182262541,182262541,True,0.02546700,0.18100000
True,2020-07-18 03:06:53.272,163459433,182262542,182262542,False,0.02546900,0.21400000
True,2020-07-18 03:06:54.667,163459434,182262543,182262544,False,0.02546900,6.15300000
True,2020-07-18 03:07:02.068,163459435,182262545,182262545,False,0.02546900,0.18500000
True,2020-07-18 03:07:04.072,163459436,182262546,182262547,True,0.02546700,1.98500000
True,2020-07-18 03:07:04.149,163459437,182262548,182262548,True,0.02546700,0.23600000
True,2020-07-18 03:07:05.582,163459438,182262549,182262549,False,0.02547000,1.07200000
True,2020-07-18 03:07:05.634,163459439,182262550,182262551,True,0.02546700,0.16800000
True,2020-07-18 03:07:06.192,163459440,182262552,182262553,True,0.02546700,0.39400000
True,2020-07-18 03:07:08.990,163459441,182262554,182262554,False,0.02547100,1.45000000
True,2020-07-18 03:07:09.006,163459442,182262555,182262555,False,0.02547200,7.00000000
True,2020-07-18 03:07:10.414,163459443,182262556,182262557,False,0.02547200,0.02200000
True,2020-07-18 03:07:10.504,163459444,182262558,182262558,False,0.02547300,15.12000000
True,2020-07-18 03:07:10.716,163459445,182262559,182262559,False,0.02547300,2.00000000
True,2020-07-18 03:07:10.825,163459446,182262560,182262560,False,0.02547300,1.61300000
True,2020-07-18 03:07:11.478,163459447,182262561,182262563,True,0.02547200,2.08700000
True,2020-07-18 03:07:11.538,163459448,182262564,182262564,True,0.02547200,0.20600000
True,2020-07-18 03:07:12.748,163459449,182262565,182262565,False,0.02547300,0.38700000
True,2020-07-18 03:07:12.792,163459450,182262566,182262566,True,0.02547200,0.06200000
True,2020-07-18 03:07:12.848,163459451,182262567,182262567,False,0.02547300,4.00400000
True,2020-07-18 03:07:15.625,163459452,182262568,182262568,False,0.02547300,0.48100000
True,2020-07-18 03:07:15.723,163459453,182262569,182262569,False,0.02547300,0.39500000
True,2020-07-18 03:07:15.758,163459454,182262570,182262570,True,0.02547300,5.00000000
True,2020-07-18 03:07:15.828,163459455,182262571,182262571,False,0.02547400,0.44700000
True,2020-07-18 03:07:16.357,163459456,182262572,182262572,False,0.02547400,0.46300000
True,2020-07-18 03:07:16.502,163459457,182262573,182262574,True,0.02547300,9.55200000
True,2020-07-18 03:07:16.502,163459458,182262575,182262576,True,0.02547200,1.13500000
True,2020-07-18 03:07:16.525,163459459,182262577,182262578,True,0.02547200,0.28300000
True,2020-07-18 03:07:16.525,163459460,182262579,182262579,True,0.02547100,11.49800000
True,2020-07-18 03:07:17.106,163459461,182262580,182262580,False,0.02547400,0.53100000
True,2020-07-18 03:07:17.746,163459462,182262581,182262581,False,0.02547400,0.44900000
True,2020-07-18 03:07:17.845,163459463,182262582,182262582,False,0.02547400,1.55100000
True,2020-07-18 03:07:18.702,163459464,182262583,182262583,False,0.02547400,0.38700000
True,2020-07-18 03:07:18.993,163459465,182262584,182262584,False,0.02547400,0.01000000
True,2020-07-18 03:07:19.583,163459466,182262585,182262585,True,0.02547200,0.27000000
True,2020-07-18 03:07:20.033,163459467,182262586,182262586,True,0.02547200,0.19600000
True,2020-07-18 03:07:20.104,163459468,182262587,182262587,True,0.02547200,0.06300000
True,2020-07-18 03:07:22.951,163459469,182262588,182262588,False,0.02547200,0.08800000
True,2020-07-18 03:07:23.236,163459470,182262589,182262592,True,0.02547100,9.82200000
True,2020-07-18 03:07:23.414,163459471,182262593,182262593,True,0.02547200,0.24700000
True,2020-07-18 03:07:23.414,163459472,182262594,182262595,True,0.02547100,22.84900000
True,2020-07-18 03:07:23.912,163459473,182262596,182262596,False,0.02547400,0.15600000
True,2020-07-18 03:07:25.398,163459474,182262597,182262597,False,0.02547400,0.44600000
True,2020-07-18 03:07:27.440,163459475,182262598,182262599,True,0.02547100,0.40500000
True,2020-07-18 03:07:31.368,163459476,182262600,182262600,True,0.02547100,0.21600000
True,2020-07-18 03:07:35.419,163459477,182262601,182262602,True,0.02547100,0.47400000
True,2020-07-18 03:07:37.749,163459478,182262603,182262603,False,0.02547400,4.66100000
True,2020-07-18 03:07:37.848,163459479,182262604,182262604,False,0.02547400,0.50300000
True,2020-07-18 03:07:37.952,163459480,182262605,182262605,False,0.02547400,4.53700000
True,2020-07-18 03:07:39.342,163459481,182262606,182262607,True,0.02547100,1.91400000
True,2020-07-18 03:07:40.684,163459482,182262608,182262608,False,0.02547400,0.46000000
True,2020-07-18 03:07:40.780,163459483,182262609,182262609,False,0.02547400,4.52500000
True,2020-07-18 03:07:42.270,163459484,182262610,182262610,False,0.02547400,0.55100000
True,2020-07-18 03:07:43.012,163459485,182262611,182262612,False,0.02547400,4.50000000
True,2020-07-18 03:07:43.274,163459486,182262613,182262613,True,0.02547100,0.18700000
True,2020-07-18 03:07:43.319,163459487,182262614,182262614,False,0.02547300,0.50100000
