__v,_id,activityHotness,coin,createdAt,favoriteCount,hashtags,hotness,id,isRetweeted,language,links,mentions,publishedAt,retweetCount,symbols,twitteratiScore,updatedAt,username
0,5f07d9970b40f10019e73091,2.379546134130174,59d21e9b83a0523906a45dc5,2020-07-10T02:59:35.292Z,2,[],73810.85852761562,1281420990791049221,False,en,['https://twitter.com/i/web/status/1281420990791049221'],"['WordProofio', 'delans']",2020-07-10T02:52:26.000Z,2,[],0,2020-07-10T02:59:35.292Z,block_one_
0,5f0824960b40f10019e9750b,0.0,59d21e9b83a0523906a45dc5,2020-07-10T08:19:34.180Z,0,['BuiltOnEOSIO'],73809.34541666666,1281499485915320322,False,en,['https://twitter.com/i/web/status/1281499485915320322'],"['pravvy', 'adrianna_mdz', 'WordProofio', 'delans']",2020-07-10T08:04:21.000Z,0,[],0,2020-07-10T08:19:34.180Z,block_one_
0,5f0522770b40f10019d12e4c,3.449987545831587,59d21e9b83a0523906a45dc5,2020-07-08T01:33:43.195Z,0,[],73803.67836717545,1280673511200051200,True,en,[],"['ZkSystems', 'FinLab_AG']",2020-07-08T01:22:13.000Z,7,[],0,2020-07-08T01:33:43.195Z,block_one_
0,5f044dce0b40f10019cabffc,1.5040773967762742,59d21e9b83a0523906a45dc5,2020-07-07T10:26:22.795Z,5,"['webinar', 'EOSIO']",73799.21856813751,1280445760987738113,False,en,['https://twitter.com/i/web/status/1280445760987738113'],[],2020-07-07T10:17:13.000Z,0,[],0,2020-07-07T10:26:22.795Z,block_one_
0,5f02e8130b40f10019bf610c,4.021773869387266,59d21e9b83a0523906a45dc5,2020-07-06T09:00:03.158Z,17,"['EOSIO', 'EOSIOChallenge']",73797.48969053605,1280061033650860037,False,en,['https://www.youtube.com/watch?v=-ZDNFegzLCs'],['TheSyedJafri'],2020-07-06T08:48:27.000Z,9,[],0,2020-07-06T09:00:03.158Z,block_one_
0,5f0071480b40f10019ab12f6,4.499809670330265,59d21e9b83a0523906a45dc5,2020-07-04T12:08:40.564Z,0,[],73790.50235596663,1279384695831031809,True,en,['https://app.voice.com/post/@salah/join-us-1593835144-1?utm_source=twitter&utm_medium=post&utm_campaign=helloworld&utm_content=salah_blog'],['voicesociaI'],2020-07-04T12:00:55.000Z,20,[],0,2020-07-04T12:08:40.564Z,block_one_
0,5effd3ca0b40f10019a60870,6.068425588244111,59d21e9b83a0523906a45dc5,2020-07-04T00:56:42.181Z,0,[],73790.21208299564,1279216285272817666,True,en,['http://Voice.com'],['voicesociaI'],2020-07-04T00:51:43.000Z,96,[],0,2020-07-04T00:56:42.181Z,block_one_
0,5efe39870b40f100199921ab,0.0,59d21e9b83a0523906a45dc5,2020-07-02T19:46:16.003Z,0,['EOSIOHackathon'],73779.2937037037,1278776891030339590,False,en,['https://hackathon.eos.io/events/coding-for-change/?utm_source=twitter&utm_medium=social&utm_campaign=virtual_hackathon&utm_content=kyros#winners'],[],2020-07-02T19:45:44.000Z,0,[],0,2020-07-02T19:46:16.003Z,block_one_
0,5efcd9efb5abe10019ed74ca,3.919991175077323,59d21e9b83a0523906a45dc5,2020-07-01T18:46:07.566Z,21,"['Testnet', 'EOSIOtools']",73778.57938932322,1278357039559950343,False,en,['https://testnet.eos.io/?utm_source=twitter&utm_medium=social&utm_campaign=eosio_tools&utm_content=testnet'],[],2020-07-01T15:57:23.000Z,7,[],0,2020-07-01T18:46:07.566Z,block_one_
0,5efcd9efb5abe10019ed74c8,4.792479284293085,59d21e9b83a0523906a45dc5,2020-07-01T18:46:07.566Z,44,['EOSIO'],73777.72636817319,1278200712342593536,False,en,['https://twitter.com/VentureBeat/status/1277950173075947521'],[],2020-07-01T05:36:12.000Z,18,[],0,2020-07-01T18:46:07.566Z,block_one_
0,5efcd9efb5abe10019ed74cb,5.395897694886901,59d21e9b83a0523906a45dc5,2020-07-01T18:46:07.566Z,0,['EOSIO'],73775.46307362082,1277940996693569538,True,en,[],"['BrendanBlumer', 'EU_Commission']",2020-06-30T12:24:11.000Z,49,[],0,2020-07-01T18:46:07.566Z,block_one_
